2019-09-23,18:21:37,11538
2019-09-23,18:26:37,13066
2019-09-23,18:31:37,10789
2019-09-23,18:36:37,11652
2019-09-23,18:41:37,11557
2019-09-23,18:46:37,11803
2019-09-23,18:51:37,12634
2019-09-23,18:56:37,11604
2019-09-23,19:01:37,11150
2019-09-23,19:06:37,11881
2019-09-23,19:11:37,12017
2019-09-23,19:16:37,13534
2019-09-23,19:21:37,13149
2019-09-23,19:26:37,13248
2019-09-23,19:31:37,11261
2019-09-23,19:36:37,12403
2019-09-23,19:41:37,12364
2019-09-23,19:46:37,12441
2019-09-23,19:51:37,13173
2019-09-23,19:56:37,12649
2019-09-23,20:01:37,12027
2019-09-23,20:06:37,12549
2019-09-23,20:11:37,13343
2019-09-23,20:16:37,11675
2019-09-23,20:21:37,12380
2019-09-23,20:26:37,12993
2019-09-23,20:31:37,14336
2019-09-23,20:36:37,13305
2019-09-23,20:41:37,16415
2019-09-23,20:46:37,16447
2019-09-23,20:51:37,14808
2019-09-23,20:56:37,14927
2019-09-23,21:01:37,16887
2019-09-23,21:06:37,17909
2019-09-23,21:11:37,19112
2019-09-23,21:16:37,16353
2019-09-23,21:21:37,16667
2019-09-23,21:26:37,15568
2019-09-23,21:31:37,16606
2019-09-23,21:36:37,15468
2019-09-23,21:41:37,16758
2019-09-23,21:46:37,17377
2019-09-23,21:51:37,17032
2019-09-23,21:56:37,17432
2019-09-23,22:01:37,15332
2019-09-23,22:06:37,16694
2019-09-23,22:11:37,17909
2019-09-23,22:16:37,17513
2019-09-23,22:21:37,17369
2019-09-23,22:26:37,18617
2019-09-23,22:31:37,16230
2019-09-23,22:36:37,16777
2019-09-23,22:41:37,16379
2019-09-23,22:46:37,17263
2019-09-23,22:51:37,15888
2019-09-23,22:56:37,16294
2019-09-23,23:01:37,17504
2019-09-23,23:06:37,35788
2019-09-23,23:11:37,11599
2019-09-23,23:16:37,49689
2019-09-23,23:21:37,7900
2019-09-23,23:26:37,17575
2019-09-23,23:31:37,53574
2019-09-23,23:36:37,302821
2019-09-23,23:41:37,371976
2019-09-23,23:46:37,229145
2019-09-23,23:51:37,245208
2019-09-23,23:56:37,222453
2019-09-24,00:01:37,123699
2019-09-24,00:06:37,273101
2019-09-24,00:11:37,401824
2019-09-24,00:16:37,234219
2019-09-24,00:21:37,119062
2019-09-24,00:26:37,276260
2019-09-24,00:31:37,176956
2019-09-24,00:36:37,52467
2019-09-24,00:41:37,48764
2019-09-24,00:46:37,56324
2019-09-24,00:51:37,78279
2019-09-24,00:56:37,123061
2019-09-24,01:01:37,201853
2019-09-24,01:06:37,130595
2019-09-24,01:11:37,364214
2019-09-24,01:16:37,72759
2019-09-24,01:21:37,39218
2019-09-24,01:26:37,85016
2019-09-24,01:31:37,332066
2019-09-24,01:36:37,391967
2019-09-24,01:41:37,354540
2019-09-24,01:46:37,268828
2019-09-24,01:51:37,70162
2019-09-24,01:56:37,48036
2019-09-24,02:01:37,100000
2019-09-24,02:06:37,242865
2019-09-24,02:11:37,133366
2019-09-24,02:16:37,91570
2019-09-24,02:21:37,97383
2019-09-24,02:26:37,396996
2019-09-24,02:31:37,229987
2019-09-24,02:36:37,110934
2019-09-24,02:41:37,129050
2019-09-24,02:46:37,387701
2019-09-24,02:51:37,133093
2019-09-24,02:56:37,83689
2019-09-24,03:01:37,92299
2019-09-24,03:06:37,98462
2019-09-24,03:11:37,121101
2019-09-24,03:16:37,268045
2019-09-24,03:21:37,332816
2019-09-24,03:26:37,457728
2019-09-24,03:36:08,106110
2019-09-24,03:41:07,130983
2019-09-24,03:46:08,150297
2019-09-24,03:51:08,163206
2019-09-24,03:56:08,261688
2019-09-24,04:01:08,363660
2019-09-24,04:06:07,101093
2019-09-24,04:11:07,89986
2019-09-24,04:16:08,118780
2019-09-24,04:21:07,126872
2019-09-24,04:26:08,129919
2019-09-24,04:31:08,128931
2019-09-24,04:36:07,106371
2019-09-24,04:41:07,87139
2019-09-24,04:46:07,71457
2019-09-24,04:51:07,58299
2019-09-24,04:56:07,42368
2019-09-24,23:24:03,-494
2019-09-24,23:29:03,-464
2019-09-24,23:34:03,-466
2019-09-24,23:39:03,-465
2019-09-24,23:44:03,-462
2019-09-24,23:49:03,-463
2019-09-24,23:54:03,-463
2019-09-24,23:59:03,-463
2019-09-25,00:04:03,-464
2019-09-25,00:09:03,-464
2019-09-25,00:14:03,-464
2019-09-25,00:19:03,-463
2019-09-25,00:24:03,-464
2019-09-25,00:29:03,-466
2019-09-25,00:34:03,-465
2019-09-25,00:39:03,-466
2019-09-25,00:44:03,-465
2019-09-25,00:49:03,-467
2019-09-25,00:54:03,-463
2019-09-25,00:59:03,-463
2019-09-25,01:04:04,-464
2019-09-25,01:09:04,-464
2019-09-25,01:14:03,-466
2019-09-25,01:19:04,-465
2019-09-25,01:24:03,-465
2019-09-25,01:29:04,-464
2019-09-25,01:34:04,-463
2019-09-25,01:39:04,-466
2019-09-25,01:44:03,-465
2019-09-25,01:49:03,-463
2019-09-25,01:54:04,-465
2019-09-25,01:59:04,-467
2019-09-25,02:04:03,-465
2019-09-25,02:09:03,-467
2019-09-25,02:14:04,-462
2019-09-25,02:19:04,-465
2019-09-25,02:24:03,-465
2019-09-25,02:29:04,-464
2019-09-25,02:34:04,-464
2019-09-25,02:39:04,-465
2019-09-25,02:44:04,-462
2019-09-25,02:49:04,-465
2019-09-25,02:54:04,-463
2019-09-25,02:59:04,-464
2019-09-25,03:04:04,-462
2019-09-25,03:09:04,-462
2019-09-25,03:14:04,-463
2019-09-25,03:19:04,-464
2019-09-25,03:24:04,-464
2019-09-25,03:29:04,-461
2019-09-25,03:34:04,-463
2019-09-25,03:39:04,-462
2019-09-25,03:44:04,-463
2019-09-25,03:49:04,-464
2019-09-25,03:54:04,-464
2019-09-25,03:59:04,-464
2019-09-25,04:04:04,-463
2019-09-25,04:09:04,-462
2019-09-25,04:14:05,-463
2019-09-25,04:19:04,-464
2019-09-25,04:24:05,-465
2019-09-25,04:29:04,-466
2019-09-25,04:34:05,-462
2019-09-25,04:39:05,-467
2019-09-25,04:44:05,-464
2019-09-25,04:49:05,-463
2019-09-25,04:54:05,-463
2019-09-25,04:59:05,-466
2019-09-25,05:04:05,-461
2019-09-25,05:09:05,-464
2019-09-25,05:14:05,-463
2019-09-25,05:19:05,-464
2019-09-25,05:24:05,-463
2019-09-25,05:29:05,-463
2019-09-25,05:34:05,-463
2019-09-25,05:39:05,-464
2019-09-25,05:44:06,-464
2019-09-25,05:49:05,-465
2019-09-25,05:54:05,-464
2019-09-25,05:59:05,-463
2019-09-25,06:04:05,-466
2019-09-25,06:09:05,-464
2019-09-25,06:14:06,-464
2019-09-25,06:19:06,-464
2019-09-25,06:24:06,-466
2019-09-25,06:29:06,-464
2019-09-25,06:34:06,-464
2019-09-25,06:39:06,-465
2019-09-25,06:44:06,-466
2019-09-25,06:49:06,-464
2019-09-25,06:54:06,-465
2019-09-25,06:59:06,-464
2019-09-25,07:04:06,-462
2019-09-25,07:09:06,-464
2019-09-25,07:14:06,-463
2019-09-25,07:19:07,-464
2019-09-25,07:24:07,-464
2019-09-25,07:29:07,-464
2019-09-25,07:34:07,-465
2019-09-25,07:39:07,-463
2019-09-25,07:44:07,-464
2019-09-25,07:49:07,-463
2019-09-25,07:54:07,-461
2019-09-25,07:59:07,-462
2019-09-25,08:04:07,-461
2019-09-25,08:09:07,-460
2019-09-25,08:14:07,-457
2019-09-25,08:19:08,-461
2019-09-25,08:24:08,-461
2019-09-25,08:29:07,-461
2019-09-25,08:34:08,-460
2019-09-25,08:39:08,-461
2019-09-25,08:44:08,-463
2019-09-25,08:49:08,-466
2019-09-25,08:54:08,-462
2019-09-25,08:59:08,-462
2019-09-25,09:04:08,-462
2019-09-25,09:09:08,-461
2019-09-25,09:14:08,-461
2019-09-25,09:19:08,-461
2019-09-25,09:24:08,-462
2019-09-25,09:29:09,-462
2019-09-25,09:34:09,-463
2019-09-25,09:39:08,-462
2019-09-25,09:44:08,-465
2019-09-25,09:49:08,-462
2019-09-25,09:54:09,-461
2019-09-25,09:59:09,-463
2019-09-25,10:04:09,-462
2019-09-25,10:09:09,-459
2019-09-25,10:14:09,-460
2019-09-25,10:19:09,-461
2019-09-25,10:24:09,-459
2019-09-25,10:29:09,-460
2019-09-25,10:34:09,-459
2019-09-25,10:39:09,-462
2019-09-25,10:44:10,-460
2019-09-25,10:49:10,-462
2019-09-25,10:54:09,-462
2019-09-25,10:59:10,-462
2019-09-25,11:04:09,-461
2019-09-25,11:09:09,-463
2019-09-25,11:14:10,-463
2019-09-25,11:19:10,-463
2019-09-25,11:24:09,-463
2019-09-25,11:29:10,-462
2019-09-25,11:34:09,-463
2019-09-25,11:39:10,-463
2019-09-25,11:44:09,-463
2019-09-25,11:49:09,-464
2019-09-25,11:54:10,-464
2019-09-25,11:59:09,-464
2019-09-25,12:04:09,-462
2019-09-25,12:09:09,-461
2019-09-25,12:14:10,-462
2019-09-25,12:19:10,-464
2019-09-25,12:24:10,-462
2019-09-25,12:34:07,-461
2019-09-25,12:39:07,-463
2019-09-25,12:44:07,-463
2019-09-25,12:49:07,-463
2019-09-25,12:54:07,-462
2019-09-25,12:59:07,-462
2019-09-25,13:04:07,-464
2019-09-25,13:09:07,-465
2019-09-25,13:14:07,-465
2019-09-25,13:19:07,-466
2019-09-25,13:24:07,-468
2019-09-25,13:29:08,-463
2019-09-25,13:34:08,-464
2019-09-25,13:39:07,-466
2019-09-25,13:44:08,-465
2019-09-25,13:49:08,-467
2019-09-25,13:54:07,-465
2019-09-25,13:59:07,-462
2019-09-25,14:04:07,-465
2019-09-25,14:09:08,-463
2019-09-25,14:14:07,-464
2019-09-25,14:19:07,-465
2019-09-25,14:24:08,-463
2019-09-25,14:29:08,-465
2019-09-25,14:34:08,-464
2019-09-25,14:43:46,-468
2019-09-25,14:48:46,-466
2019-09-25,14:53:46,-468
2019-09-25,14:58:46,-469
2019-09-25,15:03:46,-468
2019-09-25,15:08:47,-469
2019-09-25,15:13:46,-466
2019-09-25,15:18:46,-468
2019-09-25,15:23:46,-465
2019-09-25,15:28:47,-465
2019-09-25,15:33:47,-469
2019-09-25,15:38:47,-467
2019-09-25,15:43:47,-467
2019-09-25,15:48:47,-468
2019-09-25,15:53:47,-467
2019-09-25,15:58:47,-468
2019-09-25,16:03:47,-466
2019-09-25,16:08:47,-469
2019-09-25,16:13:47,-466
2019-09-25,16:18:47,-471
2019-09-25,16:23:47,-468
2019-09-25,16:28:47,-469
2019-09-25,16:33:48,-468
2019-09-25,16:38:47,-468
2019-09-25,16:43:47,-464
2019-09-25,16:48:47,-469
2019-09-25,16:53:47,-468
2019-09-25,16:58:48,-472
2019-09-25,17:03:48,-471
2019-09-25,17:08:47,-470
2019-09-25,17:13:48,-470
2019-09-25,17:18:47,-471
2019-09-25,17:23:48,-471
2019-09-25,17:28:47,-470
2019-09-25,17:33:48,-469
2019-09-25,17:38:47,-470
2019-09-25,17:43:48,-470
2019-09-25,17:48:48,-471
2019-09-25,17:53:47,-472
2019-09-25,17:58:48,-472
2019-09-25,18:03:48,-472
2019-09-25,18:08:47,-471
2019-09-25,18:13:48,-468
2019-09-25,18:18:48,-471
2019-09-25,18:23:48,-471
2019-09-25,18:28:48,-471
2019-09-25,18:33:48,-468
2019-09-25,18:38:48,-470
2019-09-25,18:43:48,-468
2019-09-25,18:48:48,-471
2019-09-25,18:53:48,-469
2019-09-25,18:58:48,-471
2019-09-25,19:03:48,-472
2019-09-25,19:08:48,-471
2019-09-25,19:13:48,-470
2019-09-25,19:18:48,-472
2019-09-25,19:23:48,-472
2019-09-25,19:28:48,-474
2019-09-25,19:33:48,-473
2019-09-25,19:38:48,-473
2019-09-25,19:43:48,-474
2019-09-25,19:48:48,-473
2019-09-25,19:53:48,-475
2019-09-25,19:58:48,-475
2019-09-25,20:03:48,-476
2019-09-25,20:08:48,-476
2019-09-25,20:13:48,-477
2019-09-25,20:18:48,-477
2019-09-25,20:23:48,-477
2019-09-25,20:28:48,-478
2019-09-25,20:33:48,-477
2019-09-25,20:38:49,-478
2019-09-25,20:43:48,-480
2019-09-25,20:48:48,-477
2019-09-25,20:53:48,-479
2019-09-25,20:58:49,-480
2019-09-25,21:03:49,-478
2019-09-25,21:08:48,-479
2019-09-25,21:13:49,-479
2019-09-25,21:18:49,-477
2019-09-25,21:23:49,-481
2019-09-25,21:28:48,-479
2019-09-25,21:33:49,-475
2019-09-25,21:38:48,-475
2019-09-25,21:43:49,-475
2019-09-25,21:48:48,-477
2019-09-25,21:53:49,-475
2019-09-25,21:58:49,-476
2019-09-25,22:03:49,-475
2019-09-25,22:08:49,-474
2019-09-25,22:13:49,-470
2019-09-25,22:18:49,-473
2019-09-25,22:23:49,-470
2019-09-25,22:28:49,-472
2019-09-25,22:33:49,-471
2019-09-25,22:38:49,-470
2019-09-25,22:43:49,-469
2019-09-25,22:48:49,-471
2019-09-25,22:53:49,-468
2019-09-25,22:58:49,-469
2019-09-25,23:03:50,-471
2019-09-25,23:08:50,-468
2019-09-25,23:13:49,-466
2019-09-25,23:18:49,-468
2019-09-25,23:23:50,-465
2019-09-25,23:28:49,-468
2019-09-25,23:33:49,-468
2019-09-25,23:38:49,-466
2019-09-25,23:43:50,-468
2019-09-25,23:48:50,-467
2019-09-25,23:53:50,-466
2019-09-25,23:58:50,-472
2019-09-26,00:03:50,-467
2019-09-26,00:08:50,-467
2019-09-26,00:13:49,-465
2019-09-26,00:18:49,-468
2019-09-26,00:23:50,-466
2019-09-26,00:28:50,-466
2019-09-26,00:33:50,-470
2019-09-26,00:38:50,-470
2019-09-26,00:43:50,-470
2019-09-26,00:48:50,-469
2019-09-26,00:53:50,-469
2019-09-26,00:58:50,-469
2019-09-26,01:03:50,-470
2019-09-26,01:08:50,-466
2019-09-26,01:13:50,-468
2019-09-26,01:18:50,-470
2019-09-26,01:23:50,-464
2019-09-26,01:28:50,-466
2019-09-26,01:33:50,-466
2019-09-26,01:38:51,-472
2019-09-26,01:43:50,-471
2019-09-26,01:48:50,-470
2019-09-26,01:53:51,-471
2019-09-26,01:58:50,-472
2019-09-26,02:03:50,-470
2019-09-26,02:08:51,-469
2019-09-26,02:13:51,-469
2019-09-26,02:18:51,-472
2019-09-26,02:23:51,-471
2019-09-26,02:28:51,-472
2019-09-26,02:33:51,-470
2019-09-26,02:38:51,-468
2019-09-26,02:43:51,-469
2019-09-26,02:48:51,-470
2019-09-26,02:53:51,-468
2019-09-26,02:58:51,-467
2019-09-26,03:03:51,-465
2019-09-26,03:08:52,-470
2019-09-26,03:13:51,-469
2019-09-26,03:18:51,-468
2019-09-26,03:23:51,-469
2019-09-26,03:28:51,-467
2019-09-26,03:33:51,-469
2019-09-26,03:38:52,-466
2019-09-26,03:43:51,-466
2019-09-26,03:48:51,-466
2019-09-26,03:53:52,-466
2019-09-26,03:58:52,-470
2019-09-26,04:03:51,-468
2019-09-26,04:08:51,-469
2019-09-26,04:13:51,-472
2019-09-26,04:18:52,-471
2019-09-26,04:23:52,-467
2019-09-26,04:28:51,-477
2019-09-26,04:33:52,-474
2019-09-26,04:38:51,-473
2019-09-26,04:43:52,-473
2019-09-26,04:48:52,-467
2019-09-26,04:53:52,-476
2019-09-26,04:58:52,-474
2019-09-26,05:03:52,-472
2019-09-26,05:08:52,-474
2019-09-26,05:13:52,-474
2019-09-26,05:18:52,-474
2019-09-26,05:23:52,-473
2019-09-26,05:28:52,-472
2019-09-26,05:33:52,-471
2019-09-26,05:38:52,-468
2019-09-26,05:43:52,-473
2019-09-26,05:48:52,-468
2019-09-26,05:53:52,-467
2019-09-26,05:58:52,-468
2019-09-26,06:03:52,-468
2019-09-26,06:08:52,-470
2019-09-26,06:13:52,-479
2019-09-26,06:18:52,-484
2019-09-26,06:23:52,-484
2019-09-26,06:28:53,-483
2019-09-26,06:33:52,-481
2019-09-26,06:38:53,-483
2019-09-26,06:43:53,-479
2019-09-26,06:48:53,-480
2019-09-26,06:53:53,-481
2019-09-26,06:58:53,-482
2019-09-26,07:03:53,-480
2019-09-26,07:08:53,-481
2019-09-26,07:13:53,-482
2019-09-26,07:18:53,-482
2019-09-26,07:23:53,-483
2019-09-26,07:28:53,-484
2019-09-26,07:33:53,-482
2019-09-26,07:38:53,-481
2019-09-26,07:43:53,-479
2019-09-26,07:48:53,-482
2019-09-26,07:53:53,-481
2019-09-26,07:58:53,-481
2019-09-26,08:03:53,-480
2019-09-26,08:08:53,-479
2019-09-26,08:13:53,-481
2019-09-26,08:18:53,-479
2019-09-26,08:23:53,-480
2019-09-26,08:28:53,-481
2019-09-26,08:33:53,-481
2019-09-26,08:38:53,-481
2019-09-26,08:43:53,-480
2019-09-26,08:48:53,-480
2019-09-26,08:53:53,-476
2019-09-26,08:58:53,-477
2019-09-26,09:03:53,-476
2019-09-26,09:08:53,-477
2019-09-26,09:13:54,-476
2019-09-26,09:18:54,-477
2019-09-26,09:23:54,-479
2019-09-26,09:28:53,-478
2019-09-26,09:39:11,-482
2019-09-26,09:44:10,-481
2019-09-26,09:49:11,-481
2019-09-26,09:54:11,-483
2019-09-29,23:17:46,-467
2019-09-29,23:22:46,-460
2019-09-29,23:27:46,-462
2019-09-29,23:32:46,-459
2019-09-29,23:37:46,-462
2019-09-29,23:42:46,-462
2019-09-29,23:47:46,-465
2019-09-29,23:52:46,-461
2019-09-29,23:57:46,-462
2019-09-30,00:14:01,-464
2019-09-30,00:19:01,-465
2019-09-30,00:24:02,-464
2019-09-30,00:41:07,20335
2019-09-30,00:46:07,18589
2019-09-30,00:51:07,17320
2019-09-30,00:56:07,17423
2019-09-30,01:01:07,19104
2019-09-30,01:06:07,99454
2019-09-30,01:11:07,147556
2019-09-30,01:16:07,156034
2019-09-30,01:21:07,183257
2019-09-30,01:26:07,207808
2019-09-30,01:31:07,201388
2019-09-30,01:36:07,211902
2019-09-30,01:41:07,310475
2019-09-30,01:46:07,237084
2019-09-30,01:51:07,200658
2019-09-30,01:56:07,276250
2019-09-30,02:01:07,257271
2019-09-30,02:06:07,194418
2019-09-30,02:11:07,196550
2019-09-30,02:16:07,172908
2019-09-30,02:21:07,192907
2019-09-30,02:26:07,171710
2019-09-30,02:31:07,163169
2019-09-30,02:36:07,173502
2019-09-30,02:41:07,186822
2019-09-30,02:46:07,202322
2019-09-30,02:51:07,285519
2019-09-30,02:56:07,331235
2019-09-30,03:01:07,323839
2019-09-30,03:06:07,177302
2019-09-30,03:11:07,197777
2019-09-30,03:16:07,202407
2019-09-30,03:21:07,244548
2019-09-30,03:26:07,270763
2019-09-30,03:34:11,332685
2019-09-30,03:39:11,448796
2019-09-30,03:44:11,445604
2019-09-30,03:49:11,452720
2019-09-30,03:54:11,454516
2019-09-30,03:59:11,455655
2019-09-30,04:04:11,429108
2019-09-30,04:09:11,363491
2019-09-30,04:14:11,261915
2019-09-30,04:19:11,358175
2019-09-30,04:24:11,418132
2019-09-30,04:29:11,399561
2019-09-30,04:34:11,396658
2019-09-30,04:39:11,404726
2019-09-30,04:44:11,414014
2019-09-30,04:49:11,373545
2019-09-30,04:54:11,266676
2019-09-30,04:59:11,325159
2019-09-30,05:04:11,195227
2019-09-30,05:09:11,358236
2019-09-30,05:14:11,285238
2019-09-30,05:19:11,242160
2019-09-30,05:24:11,192845
2019-09-30,05:29:11,293171
2019-09-30,05:34:11,188577
2019-09-30,05:39:11,159931
2019-09-30,05:44:11,143986
2019-09-30,05:49:11,116232
2019-09-30,05:54:11,132094
2019-09-30,05:59:11,129829
2019-09-30,06:04:11,164916
2019-09-30,06:09:11,115680
2019-09-30,06:14:11,94104
2019-09-30,06:19:10,88083
2019-09-30,06:24:11,77923
2019-09-30,06:29:11,67382
2019-09-30,06:34:11,64088
2019-09-30,06:39:11,59513
2019-09-30,06:44:11,57463
2019-09-30,06:49:11,47965
2019-09-30,06:54:11,42806
2019-09-30,06:59:11,41612
2019-09-30,07:04:11,1812
2019-09-30,07:09:11,-12290
2019-09-30,07:14:11,18221
2019-09-30,07:19:11,15818
2019-09-30,07:24:11,20985
2019-09-30,07:29:11,19572
2019-09-30,07:34:11,14328
2019-09-30,07:39:11,10708
2019-09-30,07:44:11,16501
2019-09-30,07:49:11,16592
2019-09-30,07:54:11,14882
2019-09-30,07:59:11,15033
2019-09-30,08:04:11,13807
2019-09-30,08:09:11,14216
2019-09-30,08:14:11,12949
2019-09-30,08:19:11,13352
2019-09-30,08:27:59,-761
2019-09-30,08:32:59,11781
2019-09-30,08:37:59,12837
2019-09-30,08:42:59,12039
2019-09-30,08:47:59,13568
2019-09-30,08:52:59,12022
2019-09-30,09:00:43,-789
2019-09-30,09:05:43,10464
2019-09-30,09:10:43,12693
2019-09-30,09:15:43,11003
2019-09-30,09:20:43,11850
2019-09-30,09:25:43,11479
2019-09-30,09:30:43,11192
2019-09-30,09:35:43,13060
2019-09-30,09:40:43,11337
2019-09-30,09:45:43,12443
2019-09-30,09:50:43,11054
2019-09-30,09:55:43,12599
2019-09-30,10:00:43,11948
2019-09-30,10:05:44,12371
2019-09-30,10:10:44,11783
2019-09-30,10:15:43,12524
2019-09-30,10:20:44,12001
2019-09-30,10:25:44,12252
2019-09-30,10:30:44,13037
2019-09-30,10:35:44,13204
2019-09-30,10:40:44,12274
2019-09-30,10:45:44,12646
2019-09-30,10:50:44,12824
2019-09-30,10:55:44,12450
2019-09-30,11:00:44,12632
2019-09-30,11:05:43,12331
2019-09-30,11:10:43,12769
2019-09-30,11:20:28,-770
2019-09-30,11:25:29,10697
2019-09-30,11:30:29,12597
2019-09-30,11:35:29,12591
2019-09-30,11:40:29,12453
2019-09-30,11:45:29,12698
2019-09-30,11:50:29,11920
2019-09-30,11:55:29,12695
2019-09-30,12:00:29,13199
2019-09-30,12:05:29,12489
2019-09-30,12:10:29,12053
2019-09-30,12:15:29,12133
2019-09-30,12:20:29,12938
2019-09-30,12:25:29,11865
2019-09-30,12:30:29,13919
2019-09-30,12:35:29,12951
2019-09-30,12:40:29,13284
2019-09-30,12:45:29,13066
2019-09-30,12:50:29,13673
2019-09-30,13:00:16,-750
2019-09-30,13:05:16,10299
2019-09-30,13:10:16,12149
2019-09-30,13:15:16,12248
2019-09-30,13:20:16,13213
2019-09-30,13:25:16,12451
2019-09-30,13:30:16,10757
2019-09-30,13:35:17,10628
2019-09-30,13:40:17,12698
2019-09-30,13:45:17,12891
2019-09-30,13:50:17,12087
2019-09-30,13:55:17,11465
2019-09-30,14:00:17,11115
2019-09-30,14:05:17,11190
2019-09-30,14:10:17,12571
2019-09-30,14:15:17,12326
2019-09-30,14:20:17,10784
2019-09-30,14:25:17,11995
2019-09-30,14:30:17,11813
2019-09-30,14:35:17,11799
2019-09-30,14:40:17,11054
2019-09-30,14:45:17,10542
2019-09-30,14:50:17,11458
2019-09-30,14:57:14,-776
2019-09-30,15:02:14,10663
2019-09-30,15:07:14,13144
2019-09-30,15:12:14,14052
2019-09-30,15:19:44,-796
2019-09-30,15:24:44,12381
2019-09-30,15:29:44,11606
2019-09-30,15:34:44,11575
2019-09-30,15:39:44,13240
2019-09-30,15:44:44,13434
2019-09-30,15:49:44,12087
2019-09-30,15:54:45,13565
2019-09-30,15:59:44,11334
2019-09-30,16:04:44,12049
2019-09-30,16:09:45,12864
2019-09-30,16:14:44,12724
2019-09-30,16:19:44,12520
2019-09-30,16:24:45,11522
2019-09-30,16:29:44,12637
2019-09-30,16:34:45,11978
2019-09-30,16:39:45,12517
2019-09-30,16:44:45,12071
2019-09-30,16:49:44,12833
2019-09-30,16:54:44,13008
2019-09-30,16:59:45,11433
2019-09-30,17:04:45,12406
2019-09-30,17:09:45,12266
2019-09-30,17:14:45,10970
2019-09-30,17:19:45,11847
2019-09-30,17:24:45,12172
2019-09-30,17:29:45,10695
2019-09-30,17:34:45,12697
2019-09-30,17:39:45,12472
2019-09-30,17:44:45,11557
2019-09-30,17:49:45,11141
2019-09-30,17:54:45,11920
2019-09-30,17:59:45,11304
2019-09-30,18:04:45,12821
2019-09-30,18:09:45,12842
2019-09-30,18:14:45,12099
2019-09-30,18:19:45,11983
2019-09-30,18:24:45,12027
2019-09-30,18:29:45,11447
2019-09-30,18:34:45,11797
2019-09-30,18:39:45,12457
2019-09-30,18:44:45,11475
2019-09-30,18:49:45,12505
2019-09-30,18:54:45,11413
2019-09-30,18:59:45,11901
2019-09-30,19:04:45,12810
2019-09-30,19:09:45,10115
2019-09-30,19:14:45,12544
2019-09-30,19:19:45,12630
2019-09-30,19:24:45,11731
2019-09-30,19:29:45,10916
2019-09-30,19:34:45,11839
2019-09-30,19:39:45,13127
2019-09-30,19:44:45,11957
2019-09-30,19:49:45,12172
2019-09-30,19:54:45,12784
2019-09-30,19:59:45,11996
2019-09-30,20:04:45,12397
2019-09-30,20:09:45,12990
2019-09-30,20:14:45,13592
2019-09-30,20:19:45,16079
2019-09-30,20:24:45,13720
2019-09-30,20:29:45,19324
2019-09-30,20:34:45,16145
2019-09-30,20:39:45,14487
2019-09-30,20:44:45,17035
2019-09-30,20:49:45,19117
2019-09-30,20:54:45,17809
2019-09-30,20:59:45,17455
2019-09-30,21:04:45,16546
2019-09-30,21:14:34,23604
2019-09-30,21:19:34,17574
2019-09-30,21:24:34,16724
2019-09-30,21:29:34,18121
2019-09-30,21:34:34,17586
2019-09-30,21:39:34,16649
2019-09-30,21:44:34,17220
2019-09-30,21:49:34,17571
2019-09-30,21:54:34,18167
2019-09-30,21:59:34,16715
2019-09-30,22:04:34,17263
2019-09-30,22:09:34,16836
2019-09-30,22:14:34,23939
2019-09-30,22:19:34,77793
2019-09-30,22:24:34,267028
2019-09-30,22:29:34,276772
2019-09-30,22:34:34,285441
2019-09-30,22:39:34,294562
2019-09-30,22:44:34,302228
2019-09-30,22:49:34,310136
2019-09-30,22:54:34,318352
2019-09-30,22:59:34,324814
2019-09-30,23:04:34,289680
2019-09-30,23:09:34,263684
2019-09-30,23:14:34,347392
2019-09-30,23:19:34,353707
2019-09-30,23:24:34,360162
2019-09-30,23:29:34,367468
2019-09-30,23:34:34,373684
2019-09-30,23:39:34,380989
2019-09-30,23:44:34,385126
2019-09-30,23:49:34,390334
2019-09-30,23:54:34,394601
2019-09-30,23:59:34,399610
2019-10-01,00:04:34,404034
2019-10-01,00:09:34,408285
2019-10-01,00:14:34,412331
2019-10-01,00:19:34,418378
2019-10-01,00:24:34,420286
2019-10-01,00:29:34,421898
2019-10-01,00:34:34,423395
2019-10-01,00:39:34,425168
2019-10-01,00:44:34,427127
2019-10-01,00:49:34,427978
2019-10-01,00:54:34,429748
2019-10-01,00:59:34,430754
2019-10-01,01:04:34,428970
2019-10-01,01:12:54,310942
2019-10-01,01:17:53,426138
2019-10-01,01:22:53,426887
2019-10-01,01:27:53,427013
2019-10-01,01:32:53,426907
2019-10-01,01:37:53,426243
2019-10-01,01:42:53,425271
2019-10-01,01:47:53,425661
2019-10-01,01:52:53,427957
2019-10-01,01:57:53,315369
2019-10-01,02:02:53,437160
2019-10-01,02:07:53,438124
2019-10-01,02:12:53,440472
2019-10-01,02:17:53,439095
2019-10-01,02:22:53,438488
2019-10-01,02:27:53,437741
2019-10-01,02:32:53,436530
2019-10-01,02:37:53,437555
2019-10-01,02:42:53,436913
2019-10-01,02:47:53,435822
2019-10-01,02:52:53,433680
2019-10-01,02:57:53,431024
2019-10-01,03:02:53,430302
2019-10-01,03:07:53,430113
2019-10-01,03:12:53,427775
2019-10-01,03:17:53,427829
2019-10-01,03:22:53,426001
2019-10-01,03:27:53,420217
2019-10-01,03:32:53,415148
2019-10-01,03:37:53,412470
2019-10-01,03:42:53,407425
2019-10-01,03:47:53,401782
2019-10-01,03:52:53,398687
2019-10-01,03:57:53,395284
2019-10-01,04:02:53,390274
